pid,create_date,content,tag,pvurl,kid_id
1287,2022-08-13 7:30,"이염 같아보이긴하지만
흔히말하는 유연제 얼룩으로 판단하고있습니다.
사장님들마다 다양한방법이 있을탠데 k99세탁법으로는 어떻게 제거가능할까요?
노하우 공유도 해주심 넘 감사하겠습니다.

면 티셔츠입니다.#질문답변 ",#질문답변,"['https://coresos-phinf.pstatic.net/a/34h2ha/9_ih6Ud018svcciqbzszohtq5_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h2hc/9_ih6Ud018svc136a7kadr12v9_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h2de/a_0h6Ud018svc1rs3some3lqko_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h2de/a_0h6Ud018svcaeiiuc7evy01_2dik1l.jpg?type=e1920_std']",107
1289,2022-08-14 9:36,"#실전사례 

☆ 벌초.후 그대로 방치한.  1주일된 
마100%.  셔츠
흙탕물. 아주 많아서 
1차 세탁후  사진입니다..많이 제거 되었지만 
그냥. 입진 못할정도 예요.2차 표백  작업수돗물.  4800 그램
가성3.9% 800그램
표백 200그램
과수 240그램

담굼통에 
담굼  12시간  중간. 조물 조물 

세탁기 넣고 온수 물세탁 
 30분

섬유항균제  40  헹굼 10분 탈수 3분
확인해  보니 
미세하게  남아서
자연건조 합니다.조금  표시 납니다.. 얼룩빼기 할지 ?  &  그냥 출고 할지  생각 중 입니다...

흙탕물.  불용성 얼룩은.  염색이 됩니다...
좋은 방법. 좀.  부탁드립니다..",#실전사례,"['https://coresos-phinf.pstatic.net/a/34h4a8/c_66dUd018svc86yol3yvpa5y_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h465/c_76dUd018svckuzskzzcsvma_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h474/c_76dUd018svcxp7fadzp16bs_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h46e/c_86dUd018svc1g96o7uw5206q_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h4b0/c_66dUd018svcigc25r1gpefa_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h47c/c_86dUd018svc1gdtr6ubug3ho_fgj13q.jpg?type=e1920_std']",168
1302,2022-08-15 1:25,"유연제 얼룩제거 진행상황 한번더 여쭤봅니다.밀봉방치 후 확인하니 염료가 빠지는지 링이 형성되고 조금 옅어짐은 있으나 도드라짐이 있습니다.
스팀솔로 밀어보지만 거의 동일합니다.
우선 다음작업 전 스코어에이스 더바르고 스팀가열 후 방치 중입니다.
다음작업 여쭤봅니다~~ #질문답변 ",#질문답변,"['https://coresos-phinf.pstatic.net/a/34h53h/8_4hjUd018svceo9ubllqhfb3_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h588/8_4hjUd018svc1wf5h6p7qhf5r_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h5fa/8_5hjUd018svcj4ffmf4t4vlj_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h51a/8_7hjUd018svc30n83hwrb6fy_2dik1l.jpg?type=e1920_std']",107
1303,2022-08-15 2:43,"물5리터 가성소다 600g
뚜껑닫고 좀 굴리고 밖에서 방치
역시 통이 뜨끈뜨끈합니다. #실전사례 ",#실전사례,['https://coresos-phinf.pstatic.net/a/34h5bi/c_aj8Ud018svc128qcbfj1y1fi_2dik1l.jpg?type=e1920_std'],107
1311,2022-08-15 8:34,"#실전사례 
 면바지에 묻은 와인얼룩 물 1540미리
가성소다 30그램
표백촉매 200미리
과수240미리
흰색얼룩빼기 원액으로 
1시간 담굼한 후
세탁  섬유항균제로 마무리 했읍니다 면 반바지라서 빠르게 작업하려고
원액에 담구어서 작업했읍니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/34h651/8_760Ud018svc30wd0i09gsxv_rybvst.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h649/8_760Ud018svc1i4szy2hpbvl0_rybvst.jpg?type=e1920_std']",24
1316,2022-08-16 1:48,무스탕입니다 어떻게 세탁해야 깨끗하게 세탁할 수 있는 있는가요 상태는 아주 안 좋습니다 선배님들의 고견을 듣고 싶습니다 #질문답변 ,#질문답변,['https://coresos-phinf.pstatic.net/a/34h7h9/4_a58Ud018svcqj0jxnxcmyth_16cmph.jpg?type=e1920_std'],140
1319,2022-08-16 9:35,"# #실전사례 처음글을 올려봅니다!
셔츠에 곰팡이 사람이입은 옷인가의심날 정도로지저분했습니다
저는 담금을 안하고,처음에 기름제거제를 바르고 그위에1번세제을덧칠해 30분경과후60도에 표준세탁했습니다
세제는퍼실세제입니다
물론 마지막에는 항균제20분탈수했습니다아주깨끗합니다^^ # # #",#실전사례,"['https://coresos-phinf.pstatic.net/a/34h7a4/4_ae3Ud018svcvjcb9l8dxj08_u92t0v.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h777/4_ae3Ud018svc14fz7meukx3e8_u92t0v.jpg?type=e1920_std']",221
1320,2022-08-16 9:54,"초보질문 드립니다.
린넨자켓, 린넨남방, 면가디건, 혼방블라우스
변색, 약간의 이염이라 흰색얼룩빼기 작업을 해보려는데 전체가 미색, 흰색이라 이염우려도 없어 많게는 4점, 적게는 2점씩 해보려는데 표준작업 물4800에 담굼시 전체가 담길까요?
양이 늘어나면 어떤걸 늘려야될까요?
꼭 작업후기 남기겠습니다.^^
#질문답변 ",#질문답변,"['https://coresos-phinf.pstatic.net/a/34h70c/e_jeaUd018svc1w104igwsrlvx_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h70e/e_jeaUd018svc1wnvasreg7s8j_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h73g/f_0eaUd018svcvl3v33e59dsm_2dik1l.jpg?type=e1920_std']",107
1321,2022-08-17 10:58,"저는6월에가입한신입생입니다
이번에 제가 황변과오염이심한 
닥스면100%티셔츠를선배님들의 실전사례를보고 #적용해보았더니 완전깨끗하게성공해서 소소한것이지만 올려보았습니다
물4800가성소다800촉진제240과수240을 8시간담근후 40도온도에20분세탁한후 향균제로마무리했습니다 # #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/34h86e/c_794Ud018svchyk3plhs6kso_cmmodw.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h80h/c_894Ud018svcw310kxcqrkcf_cmmodw.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h855/c_794Ud018svcoiiyqekphzxe_cmmodw.jpg?type=e1920_std']",223
1322,2022-08-17 3:22,"흰색얼룩빼기 첫작업 
진행과정 올려봅니다.
저처럼 이전과 다른 공정이 낯설어 망설이는분께 도움이 되었으면 합니다.린넨혼방 자켓
린넨남방 
장기보관 옅은황변과 변색

폴리혼방블라우스
면얇은꽈베기니트
잦은드라이 및 장기보관으로 목,등 누래지고 변색입니다.

자세한 섬유조성은 추후에 다시!

우선 스코어에이스 도드라지는부분에 바르고 솔질 후 한시간정도 방치
이시간에 기계 돌릴라했는데 그냥 운동화빨았습니다.

물 4800
3.9% 가성소다 800
표백촉매 200
과수 240
혼합후
자켓과 혼방블라우스 투입하고 아이스백 올리기기포 올라오네요~~

두번째통

물1450
가루 가성소다 30
표백촉매 200
과수 240니트가디건이랑 린넨남방 넣으려했는데 다 안들어가고 활성화가 심한것 같아 두벌 담궈질정도로 물 3000 추가담구고 2리터 패트병이 들어가지않아서 서로 바꿨습니다.
11시에 담궜으니 4시에 한번 체크해보고 더 담궈둘지 확인하려합니다.
삐져나와 올라오는 부위가 있어서 중간중간 눌러줘야되네요~~ㅜㅜ


작업방법이 맞는지, 주의사항 있는지 알려주시면 감사하겠습니다. #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/34h81i/2_9e3Ud018svc1knzpl0prrcc2_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h898/2_ae3Ud018svc66gm7k04cxuh_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h8j5/2_be3Ud018svcou9kk1rxxyfq_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h8ei/2_ce3Ud018svcn32yut3awm0t_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h835/2_he3Ud018svc16dssa27z5v66_2dik1l.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h81g/2_9e3Ud018svce5q4we7r4quy_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h897/2_ae3Ud018svc19euyqnak2kcw_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h8j8/2_be3Ud018svcenfmojwh9p87_2dik1l.jpg?type=e1920_std']",107
1325,2022-08-17 10:49,"#질문답변 교수님 안녕하세요
더운삼복더위속에서도 세인들을위해고생하시는교수님게 항상 깊은감사드립니다 K99약품이좋다고생각돼 가죽제품에도 나름데로 테스트후 적용해보았는데 잘못된점이있나 올려봅니다2시간담금해봤습니다2시간담금후 만저보니 기름얼룩제거제에담금한피는 무척부드러웠습니다 지금것 가죽제품은 여러이유로 알카리세제에세탁금지로 배움했는데 기름제거제(스코어에이스로)로 가죽제품세탁을해도되는지 궁금합니다탈수없이자연건조후 원피와색상비교자연건조후 다림질후까지해봤는데 이염방지제사용시40도에서 완료 염료 나 색빠짐이거의없었습니다 가죽에는습마찰제는 사용할필요가없겠지만 한번담금해봤습니다 3번기름제거제에담금 이염방지제없이담금해서그런지 약간색까짐
4번향균제 색이살고 윤기가흐릅니다스웨이드가죽 오리털점퍼 검나게고가인데 사고위험무릅안고 k99약품으로 세탁결심 마침 k99회원인 사랑하는 후배가 이천에서 가죽제품세탁과정을보러와서 증인채택후  ㅋ ㅋ 세탁 저는 가죽제품도 거의물세탁합니다 건식이나 드라이하시는분들도 많은데 저는 물세탁한다고하니 무식하다고하는분도계시다고하던데 건식은껄쯕지근하고 드라이는 용제관리하기힘들고 저는 물세탁이편하니 혹 이글보시는중 뭐라고하지마시길 부탁드립니다먼저 기름제거제150cc전처리후남은것 이염방지제150cc 향균제넣고150cc40도에서 혼합후 가죽제품투척향균제150cc첨가후40도에서먼저흔든후 행금시작이전 가죽제품세탁시 망이이염됐었는데 이번에는 이염방지제덕분인지 망이깔끔합니다세탁후 자연건조후사진 기름범벅였던안쪽확인자연건조후 염색없이 다림질후사진다림질만한 앞뒤 스웨이드는 또마지막 털살리기전입니다자연건조후사진다림질후사진 가죽은 윤기와광택이살아
색올리기는 안해도될것같네요
교수님 기름제거제 이염방지제 향균제 가죽제품에사용해도될까요 시간이지나도 제품에 이상없으련지요 제일위 갈색쪼가리가죽테스트약 40 여일됐는데 아직까지는 변화없는데요",#질문답변,"['https://coresos-phinf.pstatic.net/a/34h914/h_c2aUd018svc1hzl2kq62cn7c_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h999/h_c2aUd018svc1m2ut5jmqvhn3_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9af/h_c2aUd018svc15mrqzk3h04uk_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h937/h_d2aUd018svcpld4pr1t7pek_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h991/i_42aUd018svc1822eapb5col9_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h957/h_d2aUd018svcidz7zjgatt4d_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9ge/h_d2aUd018svc12sp5f8b1oeuc_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9ea/i_12aUd018svc1x28zoyprl9w0_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h939/i_32aUd018svc14uuw6wpw2a9x_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h98d/i_52aUd018svc1lx8n036a9rg3_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h9ca/i_02aUd018svcmuvo0zngyrmi_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h9hd/i_22aUd018svc1hdul5tkpyms3_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34h956/h_92aUd018svc1muou7uspu4jj_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9h3/h_92aUd018svc1ihntxvngvch6_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h91f/h_a2aUd018svccwep2913hwr_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h986/h_a2aUd018svc1wiwv5euwkrim_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h901/h_b2aUd018svc1nawrzy8rmw4f_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h990/h_b2aUd018svcg6iwjhvagj5j_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9ic/h_b2aUd018svchl5sdvrrikun_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9fi/h_e2aUd018svcwn3c5pcs0wdx_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h96i/h_82aUd018svcrbn7grd2eoez_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h914/h_f2aUd018svc1f7q36r406ce9_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9gb/h_a2aUd018svc1sovygj9qs1rj_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h98a/h_e2aUd018svccypnr7fy5qv2_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h97g/h_82aUd018svc1ix7152qn6zx_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h98g/h_92aUd018svcuatfbci79nfy_ryd20r.jpg?type=e1920_std']",77
1326,2022-08-17 11:29,"면자켓항변제거스코어에이스먼저도포후 밀봉3시간후 하이브리드50cc4L에담금 후
흰색얼룩빼기 가성소다30g표백촉매200ml과수240ml
수돗물6L담금7시간항균제30행굼탈수#실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/34h9d5/i_e35Ud018svcl10cduqlavih_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9a0/i_f35Ud018svc1qwr6jq0opocs_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h907/i_g35Ud018svc1w6tk8ae3je67_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h933/i_g35Ud018svc1v07op827efnf_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h99i/i_g35Ud018svcd96i0tabzyi2_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9d9/i_g35Ud018svcih89x3dd1vx2_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9d8/i_e35Ud018svc1lq6fpyo1bot3_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h975/i_f35Ud018svcupm5va1iadzs_tu2si4.jpg?type=e1920_std']",104
1328,2022-08-18 11:52,"흰색얼룩빼기액 사용 후 세제는 4배수 사용해보라시는데 짙은색의류, 혼방바지, 면바지 등 드럼 30도 또는 울코스 30도 세탁시 색빠짐이나 큰 특이사항 주의사항은 없는지요?
안전하게 밝은색 세탁시 사용해야되는건가요?? #질문답변 ",#질문답변,"['https://coresos-phinf.pstatic.net/a/34h9eh/e_9h4Ud018svc3ctpqwfyrti4_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34h9a7/9_1h4Ud018svctc6t7uq34ccf_2dik1l.jpg?type=e1920_std']",107
1329,2022-08-18 7:13,#질문답변 안녕하세요 6월에가입한 신입생입니다 고객이 참기름을 듬뿍묻혀서왔네요  선배님들께 처리방법 여쭙니다 ,#질문답변,['https://coresos-phinf.pstatic.net/a/34ha0e/1_25aUd018svc1eysjlolg1fo5_cmmodw.jpg?type=e1920_std'],223
1330,2022-08-19 12:04,"모직 베네통 발포 프린팅 원피스 
사고없이 드라이클리닝 참!잘하기~ ^^*

대부분 회원님들께서는 
잘알고 계시겠지만 
혹여 단 한분이라도 
미연에 사고방지를 위해 
실전사례를 올려봅니다
도움이 되셨으면합니다. 

#실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/34hbia/5_649Ud018svc1j5qvany0uvet_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hbia/5_649Ud018svc1krzinkji8qc0_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb2i/5_749Ud018svcs8xhvh8f6521_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb65/5_749Ud018svc1dqqzfxj9pft_rgxd72.jpg?type=e1920_std']",124
1331,2022-08-19 9:02,"유연제얼룩?
이염?
판단 어려운 면 후드티 얼룩제거 #실전사례 입니다.

스코어에이스 도포 후 밀봉 방치 후에는 미세한 반응이 있지만 50프로 이상 남았습니다.
흰색얼룩빼기 원액 바르고 방치후에도 증상동일
2시간 정도 지난 후

물 4800
3.9%가성소다 800
촉매 200
과수 240
로 이염제거하는 물이 있어서 이것도 그냥 같이 담궈버렸습니다.
우선 4시간 경과 후 확인하니 거의 제거되어 30도 울세탁 2번행굼 후 향균작업 마무리했습니다.
등판이 약간 남긴했지만 기대이상이고 충분합니다.^^
사진에비해 거의 안보입니다.

다음 유사얼룩에도 적용해보겠습니다.작업후첫질문과 실시간 문의에 답변주신 교수님 감사합니다.",#실전사례,"['https://coresos-phinf.pstatic.net/a/34hbbb/g_ieaUd018svcqafi6p3fqh7e_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb3j/h_0eaUd018svcs0lajiu65faq_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hbd6/h_0eaUd018svc1b3h1z2ljda1a_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb68/h_1eaUd018svc19fw4zc9wp4ke_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb89/h_2eaUd018svcw84hn2i9ynqi_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hbf0/h_2eaUd018svc1tse971i4iuw7_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb2e/g_ieaUd018svcqqxd4abi59iy_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hb39/g_jeaUd018svcpvtk81oe68wd_2dik1l.jpg?type=e1920_std']",107
1332,2022-08-20 6:26,"#실전사례 

흰색 얼룩빼기 할때.  대표님 세탁택을 어떻게 
하나요??.
오랜시간. 방치하면.. 세탁택에서  인쇄글자가 녹아서
흰색. 와이셔츠. 다시. 이염된 경우를. 여러번
경험 했습니다.
잘 지워지지 않습니다.

현재는. 택을 떼고 작업후. 재 부탁합니다.
#질문답변 ",#실전사례,[],168
1334,2022-08-20 10:39,"면자켓이면서 안감이 큐프라라 웨트나 표백이 참 부담스런 의류입니다.
흰색얼룩빼기 담굼작업 무리없어보이는지요?

겉감 면 100
안감 큐프라 100#질문답변 ",#질문답변,"['https://coresos-phinf.pstatic.net/a/34hc58/3_j9hUd018svct0sxhz6fanb8_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hcc3/3_j9hUd018svcopgbn7cl34aj_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hc71/4_09hUd018svc1h6d6maszlz7w_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hc1b/4_19hUd018svc1hy5n51ip5t7t_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hcb9/4_19hUd018svcwfd4g0iarbcc_2dik1l.jpg?type=e1920_std']",107
1336,2022-08-20 2:38,"#질문답변 #실전사례 

첨  사용  해보는  항균제저울  없이 대략  눈대중으로 만든  10프로 항균제  관행대로 세탁끝낸  세탁물두 컵  넣고  다시10분 온도 40도 세팅  해서 운전탈수 마친 세탁물 건조기로 옴겨 냉풍 5분  잘털어서모든공정 끝낸 세탁물  자연 건조중


이렇게 하면 항균 가공 된건가요  지도편달 바랍니다",#질문답변,"['https://coresos-phinf.pstatic.net/a/34hci1/0_ie7Ud018svcw14rij6eoe35_essoah.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hci8/0_je7Ud018svc1qcpbm3puxx4n_essoah.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hcij/1_0e7Ud018svc1jv94brvbtku2_essoah.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hc5e/1_1e7Ud018svc16l3h82hpj06n_essoah.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hca3/1_1e7Ud018svc1t43y2ryrt516_essoah.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hcha/0_ie7Ud018svc1nluri7tpbxs4_essoah.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34hcgc/0_je7Ud018svc1l89l07ebjkza_essoah.jpg?type=e1920_std']",
1337,2022-08-20 3:22,"폴리 60  면 40  남방 유색  작업  들어갑니다 
기름제거제  바르고  30분 방치후 하이브리드 6g을 온수 45도 3리터에 희석한후 1분정도  주무른후 20분 방치후 탈수 
수돗물  4리터에 가성소다 20g을  넣고 충분히 희석후 수돗물 1540 표백촉매 200  과수200 하이브리드 처리된 남방 담구어서 얼음 생수병 으로 눌르줌  8시간후 세제없이 물세탁 2~3회 헹금후 10%향균제로 마무리 깨끗해졌네요 ^^
# #실전사례 ",#실전사례,[],35
